Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
267,20,RL,60,16150,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84,Gd,TA,PConc,Gd,TA,Gd,GLQ,1000,Unf,0,610,1610,GasA,Ex,Y,SBrkr,1630,0,0,1630,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2007,Unf,3,754,TA,TA,Y,168,160,0,0,0,0,,,,0,8,2007,WD ,Normal,320000
268,20,RL,,10120,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,52,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1250,1250,GasA,Gd,Y,SBrkr,1340,0,0,1340,0,0,2,0,3,1,Gd,6,Typ,0,,Attchd,1992,RFn,2,420,TA,TA,Y,0,21,0,0,0,0,,,,0,8,2007,WD ,Normal,189000
269,120,RL,26,2410,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,,0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,900,900,GasA,Ex,Y,SBrkr,960,0,0,960,0,0,1,0,2,1,TA,4,Typ,0,,Attchd,1975,Unf,1,308,TA,TA,Y,0,30,0,0,0,0,,,,0,6,2010,WD ,Normal,146000
270,70,RM,50,6210,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,2Story,6,9,1900,2000,Gable,CompShg,HdBoard,HdBoard,,0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,610,610,GasA,Ex,Y,SBrkr,850,660,0,1510,0,0,1,1,3,1,TA,6,Typ,0,,Detchd,1926,Unf,1,200,Fa,TA,Y,38,112,0,0,0,0,,MnPrv,Shed,400,4,2008,WD ,Normal,132000
271,60,RL,99,14500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,772,Ex,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,2290,2290,GasA,Ex,Y,SBrkr,2280,680,0,2960,0,0,2,1,3,1,Ex,9,Typ,1,Gd,BuiltIn,2006,Fin,3,694,TA,TA,Y,414,84,0,0,0,0,,,,0,3,2007,WD ,Normal,423000
272,30,RM,39,6120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,8,1938,1996,Gable,CompShg,MetalSd,MetalSd,,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,220,220,GasA,Gd,Y,FuseA,1020,0,0,1020,0,0,1,0,2,1,TA,4,Typ,0,,Attchd,1938,Unf,1,273,TA,TA,Y,144,20,80,0,0,0,,,,0,12,2009,WD ,Normal,115000
273,30,RM,48,6080,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,4,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,860,860,GasA,Gd,Y,SBrkr,970,0,0,970,0,0,1,0,2,1,Fa,5,Typ,0,,Detchd,1938,Unf,1,250,TA,Fa,N,112,0,0,0,0,0,,,,0,6,2006,WD ,Normal,86000
274,20,RL,111,18530,Pave,,Reg,Bnk,AllPub,Corner,Mod,Crawfor,PosA,Norm,1Fam,1Story,6,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,420,TA,TA,PConc,TA,TA,Av,LwQ,850,BLQ,480,120,1450,GasA,Ex,Y,SBrkr,2110,0,0,2110,1,0,1,1,3,1,TA,6,Typ,2,Gd,Basment,1954,Unf,2,576,TA,TA,Y,0,201,0,0,0,0,,,,0,1,2009,WD ,Normal,257000
275,90,RL,87,10320,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,Duplex,1Story,5,6,1965,1965,Gable,CompShg,MetalSd,MetalSd,,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1740,1740,GasA,Ex,Y,SBrkr,1810,0,0,1810,0,0,2,0,4,2,TA,8,Typ,0,,Detchd,1965,Unf,2,484,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2008,ConLD,Normal,168000
276,160,RM,21,2000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,380,TA,TA,CBlock,TA,TA,No,ALQ,320,Unf,0,240,560,GasA,Ex,Y,SBrkr,600,640,0,1240,0,0,1,1,3,1,TA,6,Typ,0,,Detchd,1973,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2006,WD ,Normal,142000
277,20,RL,57,10130,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,MetalSd,MetalSd,,0,TA,TA,CBlock,TA,TA,No,Rec,290,Unf,0,880,1170,GasA,TA,Y,FuseA,1220,0,0,1220,1,0,1,0,2,1,TA,5,Typ,0,,Attchd,1956,Unf,1,340,TA,TA,Y,0,0,0,0,0,0,,GdPrv,,0,2,2009,WD ,Normal,148000
278,80,RL,89,11940,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosN,Norm,1Fam,SLvl,7,7,1967,2007,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,300,Gd,Gd,CBlock,Gd,TA,No,Unf,0,Unf,0,770,770,GasA,Ex,Y,SBrkr,2100,1220,0,3320,0,0,2,1,5,1,Gd,11,Typ,1,Gd,BuiltIn,1961,Fin,2,564,TA,TA,Y,240,0,0,0,0,0,,,,0,6,2010,WD ,Normal,276000
279,180,RM,27,1580,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,6,1972,1972,Gable,CompShg,CemntBd,CmentBd,,0,TA,TA,CBlock,Gd,TA,Av,LwQ,180,GLQ,530,0,710,GasA,Ex,Y,SBrkr,740,0,0,740,1,0,1,0,1,1,TA,3,Typ,0,,,,,0,0,,,Y,96,24,0,0,0,0,,,,0,5,2010,WD ,Normal,99000
280,20,RL,89,11290,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,BrkFace,302,TA,TA,CBlock,TA,TA,No,BLQ,910,Unf,0,810,1720,GasA,TA,Y,SBrkr,1760,0,0,1760,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1971,Unf,2,525,TA,TA,Y,0,44,0,0,0,0,,,,0,3,2007,WD ,Normal,196000
281,50,RL,37,7950,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1950,Gable,CompShg,VinylSd,VinylSd,,0,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,0,810,810,GasA,TA,Y,SBrkr,870,510,0,1380,0,0,1,0,3,1,TA,5,Typ,0,,Detchd,1932,Unf,1,288,Fa,TA,N,84,0,96,0,0,0,,,,0,5,2008,WD ,Normal,140000
282,50,RL,63,9220,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,4,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1170,1170,GasA,TA,N,FuseF,1240,680,0,1920,0,0,1,1,4,1,TA,9,Min2,0,,Attchd,1924,Unf,1,288,Fa,TA,Y,0,0,56,0,0,0,,,,0,5,2006,WD ,AdjLand,132000
283,120,RL,56,8480,Pave,,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,,0,Gd,TA,PConc,Gd,TA,No,GLQ,800,Unf,0,910,1710,GasA,Ex,Y,SBrkr,1920,0,0,1920,1,0,2,0,2,1,Gd,6,Typ,0,,Attchd,1995,RFn,2,528,TA,TA,Y,52,50,0,0,0,0,,,,0,9,2009,WD ,Normal,273000
284,60,RL,,9250,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0,Gd,TA,PConc,Gd,TA,No,GLQ,630,Unf,0,320,950,GasA,Ex,Y,SBrkr,990,1280,0,2270,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2002,Fin,2,435,TA,TA,Y,264,48,0,0,0,0,,,,0,7,2007,WD ,Normal,252000
285,120,RM,,4760,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,425,TA,TA,PConc,Ex,TA,No,GLQ,950,Unf,0,380,1330,GasA,Ex,Y,SBrkr,1380,0,0,1380,1,0,2,0,2,1,TA,5,Typ,0,,Attchd,1999,Fin,2,402,TA,TA,Y,0,304,0,0,0,0,,,,0,6,2009,WD ,Normal,194000
286,80,RL,81,9550,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183,TA,TA,CBlock,TA,TA,Gd,Rec,350,ALQ,590,310,1250,GasA,TA,Y,SBrkr,1310,0,0,1310,1,0,1,1,3,1,TA,6,Typ,0,,Attchd,1966,RFn,2,490,Gd,Gd,Y,0,129,0,0,0,0,,GdPrv,,0,5,2008,WD ,Normal,204000
287,60,RL,130,17640,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1690,1690,GasA,Ex,Y,SBrkr,1760,680,0,2440,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Detchd,2007,Unf,2,728,TA,TA,Y,0,368,0,0,0,0,,,,0,6,2007,New,Partial,295000
288,120,RL,16,2410,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,5,1975,1975,Gable,CompShg,Plywood,Brk Cmn,,0,TA,TA,CBlock,Gd,TA,No,ALQ,480,LwQ,680,0,1160,GasA,TA,Y,SBrkr,1200,0,0,1200,0,1,2,0,2,1,TA,4,Typ,1,Fa,Attchd,1975,RFn,2,440,TA,TA,Y,0,27,0,0,0,0,,,,0,8,2009,WD ,Normal,149000
289,50,RM,63,6060,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,730,730,GasA,Ex,Y,SBrkr,790,550,0,1340,0,0,1,1,3,1,TA,5,Typ,0,,Detchd,1941,Unf,1,200,TA,TA,Y,26,0,0,0,0,0,,,,0,8,2009,WD ,Abnorml,89000
290,60,RL,59,9640,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,,0,Gd,TA,PConc,Gd,TA,No,LwQ,60,GLQ,650,150,860,GasA,Ex,Y,SBrkr,870,910,0,1780,1,0,2,1,3,1,Gd,6,Typ,0,,Attchd,1994,RFn,2,495,TA,TA,Y,140,32,0,0,0,0,,,,0,10,2009,WD ,Normal,214000
291,80,RL,65,11410,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,,0,TA,TA,CBlock,TA,TA,Av,ALQ,530,Unf,0,470,1000,GasA,Gd,Y,SBrkr,1090,0,0,1090,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1976,Unf,2,576,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2006,WD ,Normal,159000
292,20,RL,96,10800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104,TA,TA,CBlock,TA,TA,No,ALQ,360,BLQ,400,450,1210,GasA,Gd,Y,SBrkr,1230,0,0,1230,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1989,Unf,2,490,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,5,2010,WD ,Normal,173000
293,30,RM,57,9020,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,,0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,680,680,GasA,Gd,Y,SBrkr,840,0,0,840,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,2005,Unf,2,484,TA,TA,Y,106,0,0,0,0,0,,,,0,5,2010,WD ,Normal,131000
294,20,RL,,16710,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,,0,TA,TA,CBlock,TA,TA,No,Rec,330,Unf,0,690,1020,GasA,TA,Y,SBrkr,1060,0,0,1060,0,0,1,0,2,1,TA,6,Typ,0,,Detchd,1952,Unf,1,420,TA,TA,Y,0,324,0,0,0,0,,MnPrv,Shed,400,6,2007,WD ,Normal,138000
295,20,RL,95,14500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,554,Gd,TA,PConc,Ex,TA,Gd,GLQ,1850,BLQ,540,230,2620,GasA,Ex,Y,SBrkr,2700,0,0,2700,1,0,2,1,4,1,Ex,9,Typ,1,Ex,Attchd,2007,Fin,3,650,TA,TA,Y,358,78,0,0,0,0,,,,0,8,2008,WD ,Normal,463000
296,20,RL,72,8470,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,BrkFace,MetalSd,,0,TA,TA,CBlock,TA,TA,No,BLQ,570,Rec,360,220,1150,GasA,TA,Y,SBrkr,1170,0,0,1170,0,1,1,0,3,1,TA,6,Typ,0,,Attchd,1962,Unf,1,299,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2008,WD ,Normal,152000
297,90,RL,46,13380,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,,0,TA,TA,CBlock,TA,TA,Gd,Rec,1010,LwQ,440,440,1890,GasA,TA,Y,SBrkr,1920,0,0,1920,0,0,2,0,4,2,TA,8,Typ,0,,Attchd,1976,Unf,2,574,TA,TA,Y,40,0,0,0,0,0,,,,0,7,2006,WD ,Normal,179000
298,20,FV,49,7620,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,68,Gd,TA,PConc,Gd,TA,No,GLQ,980,Unf,0,400,1380,GasA,Gd,Y,SBrkr,1420,0,0,1420,0,0,2,0,2,1,Gd,5,Typ,0,,Attchd,2006,Fin,2,572,TA,TA,Y,0,120,0,0,0,0,,,,0,5,2006,New,Partial,215000
299,20,RL,70,14080,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,,0,TA,TA,CBlock,Gd,TA,No,Rec,420,Unf,0,600,1020,GasA,TA,Y,SBrkr,1060,0,0,1060,0,0,1,0,2,1,TA,4,Typ,0,,Attchd,1956,Unf,1,252,TA,TA,Y,261,0,156,0,0,0,,,,0,6,2007,WD ,Normal,159000
300,120,RL,61,4280,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,,0,TA,TA,CBlock,Gd,TA,No,ALQ,610,Unf,0,560,1170,GasA,TA,Y,SBrkr,1210,0,0,1210,0,0,2,0,2,1,TA,4,Typ,0,,Attchd,1977,RFn,2,440,TA,TA,Y,0,55,0,0,200,0,,,,0,10,2008,COD,Abnorml,167000
301,20,RL,57,10840,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,,0,Gd,TA,PConc,Gd,TA,No,GLQ,50,Unf,0,1380,1430,GasA,Ex,Y,SBrkr,1470,0,0,1470,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2005,Fin,2,397,TA,TA,Y,100,0,0,23,0,0,,,,0,10,2006,New,Partial,199000
302,70,RL,69,12430,Pave,,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,7,1924,1996,Gambrel,CompShg,BrkComm,Stucco,,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,920,920,GasW,TA,N,SBrkr,1160,930,0,2090,0,0,1,0,2,1,TA,9,Typ,1,Gd,Detchd,1943,Unf,1,240,Fa,TA,Y,27,36,42,0,0,0,,GdPrv,,0,5,2006,WD ,Normal,234000
303,120,RM,54,5920,Pave,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186,Ex,TA,PConc,Ex,TA,Gd,GLQ,1580,Unf,0,150,1730,GasA,Ex,Y,SBrkr,1830,0,0,1830,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2008,Fin,2,482,TA,TA,Y,162,53,0,153,0,0,,,,0,11,2008,New,Partial,436000
304,20,RL,67,10380,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1300,1300,GasA,Ex,Y,SBrkr,1370,0,0,1370,0,0,2,0,2,1,Gd,6,Typ,0,,Attchd,2010,RFn,2,520,TA,TA,Y,0,25,0,0,0,0,,,,0,1,2010,New,Partial,210000
305,20,RL,75,17080,Pave,,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1969,1969,Gable,CompShg,HdBoard,Plywood,,0,TA,TA,CBlock,Gd,TA,Mn,ALQ,910,Unf,0,370,1280,GasA,TA,Y,SBrkr,1330,0,0,1330,1,0,1,0,2,1,TA,5,Typ,0,,Attchd,1969,Unf,1,360,TA,TA,Y,0,92,0,0,112,0,,,,0,12,2006,WD ,Abnorml,146000
306,20,RL,66,7570,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Hip,CompShg,HdBoard,HdBoard,BrkFace,52,TA,TA,CBlock,TA,TA,No,BLQ,790,Unf,0,300,1090,GasA,TA,Y,SBrkr,1120,0,0,1120,1,0,1,0,3,1,TA,5,Typ,0,,Detchd,1974,Unf,1,360,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2007,WD ,Normal,156000
307,20,RL,63,7930,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0,Gd,TA,PConc,Gd,TA,Av,GLQ,440,Unf,0,880,1320,GasA,Ex,Y,SBrkr,1360,0,0,1360,0,0,2,0,2,1,Gd,6,Typ,0,,Attchd,2005,RFn,2,632,TA,TA,Y,105,58,0,0,0,0,,,,0,2,2006,WD ,Abnorml,214000
308,80,RL,151,11730,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,Plywood,BrkFace,257,TA,TA,CBlock,TA,TA,Av,GLQ,630,Unf,0,600,1230,GasA,TA,Y,SBrkr,1360,0,0,1360,1,0,2,0,3,1,TA,6,Typ,0,,Attchd,1975,Unf,2,528,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2006,WD ,Normal,176000
309,20,RL,83,8260,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Feedr,Norm,1Fam,1Story,6,5,1951,1951,Hip,CompShg,WdShing,Plywood,BrkFace,88,TA,Fa,PConc,TA,TA,No,Rec,550,Unf,0,640,1190,GasA,Fa,N,FuseA,1230,0,0,1230,0,1,1,0,2,1,TA,5,Typ,1,TA,Attchd,1951,Fin,1,344,TA,TA,Y,66,105,0,0,221,0,,MnPrv,,0,5,2008,WD ,Normal,129000
310,50,RL,82,11390,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,4,1972,1972,Gable,CompShg,HdBoard,HdBoard,,0,TA,Gd,CBlock,Gd,TA,No,LwQ,220,ALQ,880,0,1100,GasA,TA,Y,SBrkr,1140,750,0,1890,0,0,2,0,4,1,TA,5,Typ,1,Gd,Detchd,1972,Unf,2,490,TA,TA,Y,0,0,92,0,0,0,,GdPrv,,0,7,2008,WD ,Normal,167000
311,90,RL,68,7620,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1949,1950,Gable,CompShg,BrkFace,Stone,,0,TA,TA,Slab,,,,,0,,0,0,0,Wall,Fa,N,FuseF,1180,0,0,1180,0,0,2,0,2,2,TA,6,Typ,0,,Detchd,1956,Unf,2,420,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2009,WD ,Normal,114000
312,20,RL,80,9320,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,425,TA,TA,CBlock,TA,TA,No,BLQ,600,Unf,0,760,1360,GasA,TA,Y,SBrkr,1410,0,0,1410,1,0,1,0,3,1,TA,6,Typ,2,Gd,Attchd,1964,RFn,1,461,TA,TA,Y,0,116,0,0,0,0,,MnPrv,Shed,700,3,2006,WD ,Normal,189000
313,60,RL,51,13120,Pave,,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,910,910,GasA,Ex,Y,SBrkr,970,1250,0,2220,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2004,Fin,2,434,TA,TA,Y,100,48,0,0,0,0,,,,0,9,2006,WD ,Normal,226000
314,20,RL,155,21180,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1960,1996,Gable,CompShg,VinylSd,VinylSd,,0,TA,TA,CBlock,TA,TA,No,ALQ,1310,Unf,0,0,1310,GasA,Ex,Y,SBrkr,1380,0,0,1380,1,0,1,0,4,1,TA,7,Typ,1,TA,Detchd,1960,Unf,2,576,TA,TA,Y,474,0,0,0,0,0,,,,0,9,2006,WD ,Abnorml,158000
315,160,FV,25,3420,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,1129,TA,TA,PConc,Gd,TA,No,GLQ,460,Unf,0,350,810,GasA,Gd,Y,SBrkr,850,850,0,1700,0,0,2,1,2,1,TA,5,Typ,1,Fa,Detchd,1999,Unf,2,440,TA,TA,Y,0,32,0,0,0,0,,,,0,6,2007,WD ,Normal,206000
316,60,RL,,11650,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,295,Gd,TA,PConc,Ex,TA,Mn,Unf,0,Unf,0,1620,1620,GasA,Ex,Y,SBrkr,1710,750,0,2460,0,0,2,1,4,1,Ex,8,Typ,1,TA,BuiltIn,2000,RFn,3,687,TA,TA,Y,162,153,0,0,0,0,,,,0,6,2008,WD ,Normal,328000
317,50,RL,41,4990,Pave,,IR1,Lvl,AllPub,Inside,Mod,BrkSide,Feedr,Norm,1Fam,1.5Fin,4,7,1946,1950,Gable,CompShg,MetalSd,MetalSd,,0,TA,TA,CBlock,TA,TA,No,ALQ,430,Unf,0,400,830,GasA,TA,Y,SBrkr,900,560,0,1460,1,0,1,1,3,1,TA,5,Typ,0,,Detchd,1946,Unf,1,305,TA,TA,Y,0,57,0,0,63,0,,MnPrv,,0,8,2006,WD ,Abnorml,148000
318,30,RM,59,7310,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,6,1940,1955,Gable,CompShg,VinylSd,VinylSd,,0,TA,TA,CBlock,TA,TA,No,ALQ,450,Rec,150,240,840,GasA,Ex,Y,SBrkr,900,0,0,900,0,0,1,0,2,1,TA,4,Typ,1,Gd,Detchd,1966,Fin,1,924,Ex,Ex,Y,0,25,0,0,0,0,,,,0,2,2008,WD ,Normal,147000
319,50,RL,52,14480,Pave,,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,TA,TA,CBlock,TA,TA,No,ALQ,790,Unf,0,140,930,GasA,Ex,Y,SBrkr,970,850,0,1820,1,0,1,1,2,1,TA,6,Min2,2,TA,Detchd,1961,Unf,2,440,TA,TA,Y,0,21,150,0,0,0,,GdPrv,,0,2,2009,WD ,Normal,237000
320,20,FV,58,8600,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,288,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1960,1960,GasA,Ex,Y,SBrkr,2030,0,0,2030,0,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2009,Fin,2,517,TA,TA,Y,0,175,0,0,0,0,,,,0,10,2009,New,Partial,300000
